;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
26;robust;umap;21;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'cosine'};"[[12.127752    8.678934    8.942952    6.2379293   8.085678    6.896694
   8.603689    1.8813728   6.7631445   7.2641964   3.3840618   4.731087
   5.7498627   3.8430634   5.825982    5.0459485   5.2322755   5.4726567
   4.746742    5.7609878   4.9057093 ]
 [-2.2428193  10.608682    9.475942    6.087181    6.1333714   5.7134085
   8.866154    1.5046221   7.3683667   6.203627    4.7053657   4.7027073
   6.0915713   3.3067944   5.903799    4.8607836   5.2806673   6.5412893
   4.8737245   5.7546506   5.7790213 ]
 [-0.45002723  0.7171724   9.928941    6.6001863   5.7568707   5.412711
   8.28999     1.7511257   7.1874404   6.2873116   4.250521    5.1658335
   4.980142    3.4146686   5.805566    4.710652    5.194454    6.539305
   5.09746     6.042468    5.17405   ]]";0.7417979836463928;0.741798
27;robust;umap;22;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'euclidean'};"[[11.975204   8.609988   9.396202   6.47357    7.9795446  3.323035
   8.499089   1.6417136  6.8632894  6.714323   3.3400064  5.6077876
   5.7908983  4.009563   5.6874294  4.704734   5.11802    4.4680114
   4.6915913  5.9613395  5.3932033  2.131112 ]
 [-2.276429  10.991374   9.609759   6.213661   6.027388   4.0022545
   8.777258   1.6453187  7.106439   6.770995   4.9159484  5.2610793
   5.8854823  3.3674486  5.842917   4.9815965  4.5215964  3.4174023
   4.857203   5.9331203  5.4159713  1.6295959]
 [-0.8420387  1.0961426  9.35589    6.330519   6.0141635  4.24852
   9.118971   1.0500923  7.4756656  6.1256256  3.8808892  4.9201865
   5.039609   3.995505   4.970888   4.481231   5.1004467  4.0316906
   4.933702   5.8599772  5.807932   1.9168012]]";0.7396425604820251;0.73964256
28;robust;umap;23;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'euclidean'};"[[11.953868    8.7571125   9.003495    6.473086    7.591335    3.515583
   8.533989    8.352785    7.02469     6.945902    3.6116962   4.6784806
   5.3929405   6.261683    3.9688275   5.4302917   5.415397    4.624888
   5.35834     5.901458    5.201831    7.8287525   6.276128  ]
 [-0.5630313   0.69792485  9.8098      6.5148215   6.6005483   3.6753323
   9.349697    8.215994    7.0635204   6.6409225   3.5253427   5.026075
   5.439842    5.714738    4.8469377   5.073648    5.037383    3.7433927
   5.2474356   5.965956    5.1284556   8.103094    7.340893  ]
 [-2.337017   10.571682    9.746902    6.6076255   6.4090853   4.2572126
   9.104737    8.176265    7.0884995   6.51473     4.49236     4.7130384
   5.62354     6.692469    4.2728457   5.013826    5.19771     3.4719496
   4.979893    6.00174     5.4816957   8.327281    6.8373985 ]]";0.7355504035949707;0.7355504
29;robust;umap;24;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'manhattan'};"[[12.188768    8.696278    9.375967    6.29534     8.09287     3.2314494
   8.660711    1.2564278   7.1265793   6.9242997   3.4573972   5.3726463
   4.3994355   3.639912    5.7301993   4.7459955   4.6096396   4.640651
   4.7873216   3.8988168   4.846858    7.8559985   6.732264    3.520855  ]
 [-2.3946695  10.8115225   9.317749    6.4046707   6.154291    4.191497
   9.044876    1.5600319   7.359056    6.6190577   4.4849534   5.1662416
   4.321       3.5877926   5.819448    5.0880027   4.987448    3.4982977
   4.7442555   4.1878495   4.534067    8.00312     7.1106124   3.7997842 ]
 [-0.67048323  0.52542394 10.487855    5.631079    5.7233806   3.7227814
   8.477578    1.3594515   6.871905    6.047132    3.991655    4.4598017
   4.475607    4.5566325   5.20939     4.955605    4.7218523   2.9579625
   4.58958     3.6292694   4.7443166   7.9435787   6.939796    4.200174  ]]";0.7459455132484436;0.7459455
30;maxabs;umap;15;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'manhattan'};"[[11.761139    9.342148    7.117083    8.479678    1.3603343   2.8333948
   1.2584219   7.586814    5.760526    1.4879136   8.448122    4.3909254
   4.5762415   4.463214    3.7820888 ]
 [-2.936763   10.254264    6.621746    9.2848425   3.5593936   3.914665
   1.0901433   7.35881     5.91764     1.1831139   7.1828218   3.920323
   4.2605367   4.1151986   4.237395  ]
 [ 3.1093795  -0.15738219  6.658962    8.859957    3.9105978   3.938779
   0.9164485   7.1860614   5.900884    1.0118014   7.7256193   5.0537386
   5.0702505   4.1843433   4.9123235 ]]";0.7375966906547546;0.7375967
31;maxabs;umap;16;3;{'n_clusters': 3, 'linkage': 'ward', 'metric': 'euclidean'};"[[11.706109   9.84937    7.0293326  1.5212065  1.230365   3.026899
   8.632378   7.4892645  5.803774   8.473294   1.6320199  4.8763747
   4.3016133  5.2958565  4.1726804  4.670399 ]
 [-2.7908874 10.245476   6.44371    1.0007921  3.4305406  3.6937613
   8.623818   7.390326   5.678806   8.93707    2.3539157  4.0115585
   4.4195623  6.1146717  4.7533536  4.3779335]
 [ 3.1552863 -0.2490791  7.0273623  0.876465   4.0843616  2.9682052
   8.863495   7.368409   5.497475   9.03908    3.2470467  5.5501156
   4.3300834  6.027993   4.417234   4.3950443]]";0.745495080947876;0.7454951
32;maxabs;umap;17;3;{'n_clusters': 3, 'linkage': 'ward', 'metric': 'manhattan'};"[[11.719907    9.611956    7.0324383   8.473216    1.284694    2.9947102
   8.510713    2.5397296   5.9437456   1.5294336   8.490339    5.3209295
   5.749053    4.3111696   4.1269197   5.063863    5.514033  ]
 [-2.9308403  10.335588    6.531106    9.140911    3.4983625   3.9712105
   8.819448    2.4568136   5.6147184   0.99076366  7.770471    5.630689
   5.776046    3.5375147   4.218656    5.6983733   4.717687  ]
 [ 4.3376536   1.0493121   6.7093906   9.369494    3.84887     4.2179213
   8.580289    2.5996504   5.416888    0.41366282  7.23782     4.798404
   4.964536    5.1472607   4.5990887   4.5902686   5.175125  ]]";0.7187262773513794;0.7187263
33;maxabs;umap;18;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'manhattan'};"[[11.858455    9.394369    7.1102986   8.97112     1.6092488   2.4988277
   8.444917    2.4565525   5.899458    1.3116287   8.305236    5.3382387
   4.184706    4.4986258   5.868108    5.2699227   5.3781033   5.0261297 ]
 [-3.029379   10.160502    6.605736    8.970446    3.485484    3.9389021
   9.256125    2.5120554   5.881964    1.0895883   7.512808    5.972823
   4.272791    3.8346293   6.03013     5.172891    4.956294    6.5519385 ]
 [ 4.151175    0.04795919  6.4511833   8.756179    3.330281    3.9105816
   8.804265    1.9114927   5.6958447   1.4441828   6.821253    4.7738647
   5.885688    5.0645456   5.158592    5.132616    5.6708794   6.339059  ]]";0.7331549525260925;0.73315495
34;maxabs;umap;19;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'manhattan'};"[[11.732442   9.54796    7.0296597  8.9045315  1.2609504  2.8356597
   8.581606   2.7751641  6.0183177  8.641404   8.245334   4.667528
   5.8585258  4.167561   4.204864   5.164797   5.416702   4.8248854
   4.0629907]
 [-2.8183496 10.009557   6.6795306  8.895298   3.6845415  3.8698149
   8.668862   2.3718858  5.829929   8.996346   7.4958754  4.405033
   5.5791655  4.24897    4.234972   4.923987   4.563665   3.5089648
   3.8048928]
 [ 4.1391535  0.752218   7.3227324  8.305375   4.4665546  4.6684723
   7.1889563  2.4119306  4.781835   9.262661   7.639195   5.6661153
   5.2092395  5.410931   5.6287923  4.9747787  5.329588   3.6079035
   3.3156695]]";0.7329320311546326;0.73293203
35;maxabs;umap;20;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'cosine'};"[[11.743967    9.5894575   6.872126    8.647012    1.6308035   2.8927362
   8.210933    2.4670732   6.084387    1.409405    8.459483    5.261171
   5.786304    4.3317266   4.041095    5.302934    5.173812    4.527558
   3.8223414   5.6325245 ]
 [-2.9363189  10.131094    6.3382783   9.203266    3.3350768   4.1610055
   8.767974    2.578196    5.902659    1.1368556   7.5493402   5.943837
   5.5244555   3.7982955   4.515479    5.3746924   4.7917266   3.695938
   3.696189    5.952085  ]
 [ 2.4880946   0.42704743  6.8502345   8.5426855   4.0293245   3.5225723
   9.143785    2.0921829   5.3120513   1.4625835   8.065446    5.073255
   5.699396    4.747765    3.7976267   5.4292293   4.5647564   4.241558
   3.6651032   5.8790436 ]]";0.7336937785148621;0.7336938
36;maxabs;umap;21;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'euclidean'};"[[11.697903    9.493803    6.829553    8.594777    1.819534    2.9860578
   8.532046    2.5070856   6.118075    1.2266577   8.415738    5.2872167
   4.3133087   4.3082266   5.95455     5.0673747   5.2507844   4.8639464
   3.7658894   4.283341    4.2704344 ]
 [ 3.944937    0.40826827  6.128209    8.987602    4.3228993   4.0539246
   8.776406    2.927403    5.5023627   0.9117369   7.6582465   4.791987
   4.5353613   5.240985    5.7310705   4.775403    4.903299    3.377508
   3.8664396   4.0056996   4.058154  ]
 [-2.852008   10.089761    6.5507183   8.986958    3.3655946   3.9322114
   8.794927    2.385997    5.7687645   1.2164351   7.8836575   6.058108
   4.4236965   4.329048    5.926734    5.6350846   4.679011    3.8843234
   4.027476    3.7576706   4.042325  ]]";0.7257118225097656;0.7257118
37;maxabs;umap;22;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'euclidean'};"[[11.575093   9.649853   6.7887707  8.763221   1.4071342  2.795947
   8.295969   2.2498105  5.8703976  1.1891872  8.327934   5.121407
   5.4304357  4.1998577  4.105521   5.347172   5.1855574  4.7875543
   3.8482537  5.5702553  4.2569013  2.6865559]
 [-2.8508568  9.842368   6.4977164  9.053848   3.494745   3.6816652
   8.739219   2.4746475  6.089078   1.2865107  7.5889916  6.0789733
   5.5151253  3.967682   4.331413   5.554531   5.014059   3.7945764
   3.7365024  5.999263   4.244198   2.3641741]
 [ 3.8179615 -0.31796    7.074048   8.03811    4.1323214  3.7070355
   8.72518    2.8081305  5.825093   1.9822593  6.5343156  5.352928
   5.464377   5.4411936  5.0226436  4.5230556  4.5843496  3.9181669
   4.7004113  5.8638906  4.4766307  2.7386806]]";0.7419618964195251;0.7419619
38;maxabs;umap;23;3;{'n_clusters': 3, 'linkage': 'ward', 'metric': 'euclidean'};"[[11.790905    9.549431    6.7844963   8.73365     1.5429863   2.603584
   8.490974    2.6296103   5.788204    1.2169338   8.1596155   5.207667
   4.1980896   4.2363267   5.8580384   5.1051965   5.162633    4.5539784
   4.0782185   4.1760497   4.1257486   2.4786248   7.6012306 ]
 [-2.9185193  10.099156    6.855525    9.15671     3.4538333   3.9462585
   9.010497    2.4029543   5.825081    1.2172551   7.624418    5.675409
   4.3228307   4.100232    5.860025    5.035597    4.7742662   3.5380948
   3.8019047   4.0812464   4.315181    2.2632213   7.5068393 ]
 [ 3.5271714  -0.14465894  7.0227933   8.885525    4.889224    3.6294875
   8.746167    2.9466467   5.6953096   1.3825833   7.0933976   4.8029447
   5.0542674   3.8591502   5.59811     4.7434187   5.0861006   3.1945827
   3.407705    5.23868     4.3643527   2.5307267   7.8686624 ]]";0.741579532623291;0.74157953
39;maxabs;umap;24;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'manhattan'};"[[11.949067    9.608816    7.006578    8.90696     1.7596203   2.9125624
   8.515681    2.4524865   5.7127995   1.1176142   8.235858    5.278214
   4.191186    4.305881    4.134806    5.1614156   5.250436    4.5949235
   6.148901    4.190669    5.852949    7.444993    7.596879    3.7977793 ]
 [-2.8458533  10.371781    6.505281    9.040205    3.620201    3.972787
   8.976702    2.499996    5.951872    1.1178519   7.6915064   5.858507
   4.310225    3.8454497   4.2239857   4.889275    4.6124353   3.7144248
   6.416241    3.9863358   5.830842    7.5442724   7.092171    3.5949166 ]
 [ 3.9663172   0.19453843  6.880315    9.408753    4.041743    3.3357122
   8.296149    3.0420084   5.076102    1.372756    7.3669057   4.750914
   4.3841605   4.5670676   4.6439037   5.044734    5.2936296   3.9703934
   6.0894217   4.08553     5.931471    7.030764    7.522909    3.3597567 ]]";0.7339983582496643;0.73399836
