;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
20;minmax;umap;11;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'euclidean'};"[[ 9.895183    1.6431856   8.5303755   7.3623304   4.9917607   5.6905513
   8.441056    5.0144258   7.0185103   3.3713887   6.1458907 ]
 [ 5.8587413  -0.07931633  6.675767   10.031412    4.455235    6.867983
   8.549633    3.2664664   4.97046     2.2563097   5.7610264 ]
 [ 9.196419   -0.6542631   9.5723505   9.635335    4.1098366   6.736709
   7.8936505   2.5158548   5.34177     1.844659    5.5107923 ]
 [ 8.305721    0.22590756  8.770872    5.5850067   3.6100175   4.958431
   9.537232    6.189599    7.8908443   2.1409733   6.684372  ]
 [ 8.517598    0.7012853   7.659977    9.049429    4.779524    6.6124606
   9.054016    4.0621796   5.5953035   2.47391     5.8906903 ]]";0.5684975367205385;0.5684975367205385
21;minmax;umap;12;7;{'n_clusters': 7, 'linkage': 'average', 'metric': 'cosine'};"[[10.818722    2.5924714   6.962849    7.74239     5.8225636   4.4471784
   7.3869452   5.044804    4.3010983   2.5326874   3.6000814   4.989353  ]
 [ 6.951287   -0.901644    6.6911187   8.506042    4.6988444   6.949889
   8.398635    5.1203876   4.276591    1.6996644   4.385048    3.4755387 ]
 [10.269963   -0.12668209  9.619205    9.411609    4.5234766   5.360972
   7.535873    5.540359    4.481722    1.7392333   3.9490576   2.456449  ]
 [ 9.832593    2.6182413   7.544236    6.7410583   6.7404385   5.6856585
   8.37943     4.5424705   5.549053    3.4880033   4.6124344   5.6905093 ]
 [ 9.613791    0.338375    7.291158    8.240786    4.7325234   6.158906
   7.540744    4.952332    4.6551037   1.7102367   3.7084346   3.9446924 ]
 [ 8.665162    0.39363527  9.136415    8.905077    4.839487    5.369015
   7.490808    6.429743    4.4053607   2.9307442   3.5172598   2.6604548 ]
 [ 7.9599376  -0.43759918  7.6886797   9.862588    4.2325597   6.274337
   8.238263    5.0619845   4.4120297   1.8626469   4.430293    2.5704408 ]]";0.5824296290549105;0.5824296290549105
22;minmax;umap;13;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'manhattan'};"[[9.705527   0.5474116  8.279144   9.728687   7.213637   7.3804693
  5.998842   5.1415515  3.496815   3.7668238  1.851485   4.0930214
  6.593698  ]
 [9.8277235  2.694462   8.493683   8.050497   5.973737   6.2396355
  8.989568   3.4607766  2.7272727  1.8596027  1.8430701  5.425279
  6.358047  ]
 [6.158342   0.23904029 6.580078   8.822271   5.3837886  6.327006
  6.3528247  5.6237674  4.127694   3.0227826  2.9749844  3.9960513
  5.75466   ]
 [9.519041   1.3291082  9.117428   6.678664   4.581124   7.029187
  9.574971   2.767721   1.7632577  1.7482315  0.5510097  5.532137
  5.45314   ]
 [8.6627     1.1196662  7.005318   8.603119   6.285784   6.6275973
  7.3334765  4.343892   3.4247818  2.7123692  2.4473119  4.689067
  6.3554235 ]]";0.5770037211792417;0.5770037211792417
23;minmax;umap;14;4;{'n_clusters': 4, 'linkage': 'average', 'metric': 'euclidean'};"[[ 8.984942   -0.46672633  9.541147    9.757188    6.1544433   6.7702475
   9.106243    6.3677435   4.660224    1.3533926   3.796417    4.6518574
   7.3979406   6.9217114 ]
 [10.236489    2.8174891   8.209556    7.826679    6.973538    5.7585044
   7.924274    5.594249    4.353112    1.6396368   3.1052964   3.6613579
   7.056063    4.9791036 ]
 [ 5.753384    0.40333244  7.3284807   9.71572     4.4965796   6.639075
   8.533265    5.379959    4.435631    2.204553    4.399617    4.367408
   6.422757    6.119891  ]
 [ 8.469686    0.6210661   7.6771746   9.055193    5.7069664   6.396274
   8.379713    5.4313507   4.451912    1.8331108   3.7204523   4.1382527
   6.655715    5.445201  ]]";0.6055822028940637;0.6055822028940637
24;robust;umap;3;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'manhattan'};"[[ 8.595914    1.3854687  12.896816  ]
 [ 4.137384    0.61888945 11.972432  ]
 [10.072163    0.14610255  8.523183  ]
 [12.268101    4.668534    7.202769  ]
 [ 7.650535   -0.51790464 10.9141445 ]]";0.5726762864511109;0.5726762864511109
25;robust;umap;4;5;{'n_clusters': 5, 'linkage': 'complete', 'metric': 'euclidean'};"[[ 9.342719    0.56335455  8.607629   10.864846  ]
 [ 9.195909    0.498723   12.646625    8.195397  ]
 [ 4.656294    0.5587899  10.677597    6.9384136 ]
 [ 7.663052   -0.5835288  10.611423    8.860259  ]
 [ 6.2920713  -0.32928613  7.5674415  12.340374  ]]";0.5917021802989372;0.5917021802989372
26;robust;umap;5;7;{'n_clusters': 7, 'linkage': 'average', 'metric': 'euclidean'};"[[11.044314    1.4867088   7.062689    9.768502    4.8299384 ]
 [10.033249    1.0137463  11.530505   10.151162    6.122072  ]
 [ 5.621815    0.70506674 10.618374    8.685464    5.098084  ]
 [ 9.041368   -0.12049499  6.392303   10.600094    2.8749259 ]
 [ 9.021992    0.18939655  9.420603    9.071281    4.8706865 ]
 [ 8.873235    2.6412375  11.271161    8.902269    4.998581  ]
 [11.258587    1.4582876  10.046812   11.205817    5.5577583 ]]";0.5597766268090066;0.5597766268090066
27;robust;umap;6;4;{'n_clusters': 4, 'linkage': 'average', 'metric': 'cosine'};"[[ 9.011717   0.6915771 12.332954   7.787913   5.7553177  1.57222  ]
 [10.211091   1.0768759  8.448304   7.3860917  6.9333205  2.0657353]
 [ 8.450575   1.5664251  5.52815   10.228991   6.719901   1.6020613]
 [ 6.368356  -0.9503923 11.3594265  6.5339794  4.1115165  3.8033338]]";0.6038939750233252;0.6038939750233252
28;robust;umap;7;4;{'n_clusters': 4, 'linkage': 'single', 'metric': 'manhattan'};"[[ 8.629458    0.10280508 10.038899   11.0837555   2.7549753   4.127081
   0.9521772 ]
 [10.595872    0.45549127 10.360079    8.647311    5.8339653   3.3284862
   1.9576238 ]
 [ 5.5601096  -0.456223    9.503911    9.410917    3.0584702   2.6388426
   2.4197571 ]
 [10.5009575   1.859215   10.348923    9.497397    6.8194385   1.7244079
   4.205196  ]]";0.6034438288116584;0.6034438288116584
29;robust;umap;8;6;{'n_clusters': 6, 'linkage': 'complete', 'metric': 'manhattan'};"[[10.080357    1.9689485   7.932408    9.172617    4.7069077   2.2671065
   7.7491326   5.2016892 ]
 [ 6.2170095  -0.85871065 10.537998    8.126687    6.244818    3.7244666
   7.6064277   3.2079883 ]
 [ 9.991406   -1.4892181  10.821942   10.306796    4.5111      3.769419
   8.02165     3.0145397 ]
 [ 9.023827   -0.611222    9.475419    8.579784    4.941826    2.650579
   8.136873    4.077968  ]
 [ 9.176187    1.377754    7.7453766   8.786446    2.5944254   1.3815157
   9.601524    5.9391503 ]
 [ 8.651384    0.46347982 10.709435    9.925119    3.8342268   3.9896317
   8.981618    2.3591437 ]]";0.5577993104946785;0.5577993104946785
