;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
21;minmax;umap;13;19;{'min_cluster_size': 54, 'min_samples': 63, 'cluster_selection_epsilon': 0.04023072407183907, 'alpha': 0.7788104031465868, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.45072237  0.54516786  9.237383    3.424724    4.5218496   5.6773486
   7.8134384   3.796365    6.972667    2.2434177   2.69671     5.1849318
   6.037835  ]
 [-3.3778605  10.59298     9.101577    0.07356043  4.6389847   5.220064
   7.3197136   4.4224353   7.438877    2.3354237   3.8620894   3.3476868
   5.612813  ]
 [11.132985    8.480711    8.1849985   3.189086    5.2972007  10.696286
   8.251131    3.6802711   7.6350493   3.0522864   2.9281027   4.288751
   4.694706  ]
 [12.156314    8.8285675   9.392416    2.4529111   1.5859271   3.727484
   8.407874    4.469987    7.2476854   1.797346    2.9907498   4.7735863
   5.651798  ]
 [11.068287    8.88004    10.194916    2.7364783   5.629837    5.424114
   8.426714    4.164719    7.97895     1.8913502   2.76004     4.536187
   5.41502   ]
 [12.98859     8.920866    9.378155    2.2691648  -1.3206306   5.8646293
   8.807937    3.9150634   7.052892    1.366366    2.4567153   4.9801316
   5.142141  ]
 [ 0.3791933  10.719611    9.909744    4.940895    4.0212693   6.2764363
   8.218964    4.25947     6.665133    1.817086    3.7617996   3.8510683
   4.602641  ]
 [-0.661059    9.918104    9.676284    4.3494134   3.8210232   5.9549637
   9.352205    4.0105257   6.99756     2.043839    3.2936907   5.101618
   4.23699   ]
 [-3.6832707  11.147687    9.894441    1.3930135   3.860116    5.6697927
   9.321765    4.249434    7.7323613   2.1429126   3.5133717   4.7519426
   4.0086474 ]
 [-3.693024   10.427498    9.319403    2.965151    3.8483253   5.1425557
   8.65323     4.9372435   7.2297883   1.9849547   3.856628    3.0335178
   5.4019694 ]
 [-3.2083905  10.395644    9.472172    2.6189961   3.9855802   6.048551
  10.33104     3.965004    7.3602285   1.998717    3.2553167   4.8994236
   3.638183  ]
 [-3.9908426  10.719851    9.355965    2.675226    3.8900096   5.5278816
   9.731875    4.448765    7.465016    2.0664759   3.605       4.229023
   4.4187636 ]
 [11.628681    8.921697    8.760962    3.0965793   1.7390743   7.964182
   8.250741    3.8129635   6.187744    1.7703962   3.2186968   4.2571416
   4.431925  ]
 [12.204464    8.636021    8.2181      3.0445282   2.9286206  10.300146
   8.167604    3.830534    7.6397886   2.5722575   2.7190115   4.485507
   4.611855  ]
 [11.62346     8.847942    9.289233    2.7939148   3.6945226   4.8307366
   8.220845    4.131742    7.3322706   1.8433304   3.1963065   4.4598923
   5.431252  ]
 [12.367002    8.991993    8.786739    2.9548402   0.8064519   9.135265
   8.341042    3.860342    5.859055    1.8196882   2.1348095   4.0544963
   4.4837003 ]
 [12.610601    8.91378     7.9350996   2.7114184   1.9897026   9.628294
   8.291849    3.6602426   6.69334     2.5357213   1.9645663   4.2319736
   4.959094  ]
 [12.588412    8.880511    8.314613    2.4866793   1.6918303   7.612571
   8.411332    3.808628    7.4828515   2.2436063   1.9761534   4.656221
   5.428191  ]
 [11.61233     8.898453    9.3599      2.752353    2.4366124   6.086218
   8.327902    4.1967487   7.649847    1.9903618   2.388576    4.6906977
   5.4053698 ]]";0.636743093791761;0.6721177
22;robust;umap;3;19;{'min_cluster_size': 56, 'min_samples': 70, 'cluster_selection_epsilon': 0.39944801780015154, 'alpha': 1.5099849583656155, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-1.8377291   0.19014692 12.484092  ]
 [-4.7678337  12.47202     7.1209507 ]
 [ 1.7680949  10.723809    9.022778  ]
 [ 0.21775657  9.322496    9.52349   ]
 [11.173689    6.153748   10.93962   ]
 [10.837377    6.604797    5.0862956 ]
 [-2.3178644   7.9008865   7.352637  ]
 [14.999697   13.091789   10.249291  ]
 [-3.6802275   9.380048    6.7026796 ]
 [13.112948   10.236416   12.649095  ]
 [-1.209183    9.105749    6.2805142 ]
 [-1.7426151  11.281768    5.82606   ]
 [12.437398   11.0794325   7.820557  ]
 [13.654663   12.4977665   8.223982  ]
 [11.6929245   8.042155   10.8826275 ]
 [14.002008   10.236221    5.2453804 ]
 [13.00794     8.198195    5.870907  ]
 [13.2594      9.52086     9.927712  ]
 [14.352708    9.332079    8.374946  ]]";0.6527002610658345;0.6889614
23;robust;umap;4;22;{'min_cluster_size': 51, 'min_samples': 62, 'cluster_selection_epsilon': 0.01944480499773735, 'alpha': 0.8448881419034444, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 0.76605695  0.04345089  9.251245    6.412007  ]
 [-2.9384625  10.553708    8.96163    11.144593  ]
 [ 0.8615862  11.160052   10.665057    5.2162685 ]
 [-0.03859719 11.6739235  12.656551    3.985182  ]
 [10.000623    7.851652    8.708277    8.291521  ]
 [15.456518   12.150718   10.782787    6.200338  ]
 [-3.9065955  10.381434   10.867439    8.544609  ]
 [-1.4260688   9.99148    10.242891    4.9716268 ]
 [-3.9140344  10.673797   10.879101    6.7234726 ]
 [-3.709258   11.791762    9.486921    7.286354  ]
 [-1.952943   12.481566   11.333222    8.197101  ]
 [10.774745    8.0911      5.6020656   3.223646  ]
 [13.2759905  10.683109   10.086778    9.111037  ]
 [13.288112   11.387267    9.752127    7.464702  ]
 [12.933945    9.808092    9.954936    4.2623854 ]
 [14.256095   10.417939   10.387688    4.681843  ]
 [11.310889    9.850546    8.231103    8.434956  ]
 [12.964684    8.878078    6.8134513   3.563082  ]
 [12.257795   10.261174    8.9838      7.241872  ]
 [13.90507    10.344261    8.06573     5.512664  ]
 [14.159522    9.173455    7.4120293   3.7352707 ]
 [14.323741    8.200034    8.35038     3.1021059 ]]";0.6345377699895339;0.66475385
24;robust;umap;5;20;{'min_cluster_size': 50, 'min_samples': 60, 'cluster_selection_epsilon': 0.03861267286339861, 'alpha': 1.0912034719452852, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.8916892   1.2893612  10.274355    7.6139603   6.732572  ]
 [-2.6672993  11.615403   10.139938   10.910798    4.469451  ]
 [ 0.38123935 11.903374   11.074849    3.3967447   4.868278  ]
 [ 0.75519794 11.128972   10.212387    4.5920997   6.2288647 ]
 [13.144464    8.915319   10.647874    8.733095   10.876498  ]
 [11.518899    8.413203    5.9079533   3.5277448   6.020426  ]
 [-1.5784585  10.373568    9.854928    5.0335016   6.102738  ]
 [-3.782491   12.057868    8.767698    8.429068    5.64535   ]
 [11.369198    9.096723   10.776835    6.7968254   4.6940756 ]
 [-4.001848   11.538306    9.842041    6.7202134   6.0563664 ]
 [11.92733     9.0691395  10.780952    9.988306    7.739991  ]
 [-3.9040835  12.257587    9.23642     6.652374    4.484494  ]
 [-2.3619916  13.433944    9.707312    7.9491897   4.097962  ]
 [12.019075    7.545404    8.442621    6.580365    9.66231   ]
 [12.363709    7.6202984   9.073169    7.243954   10.797689  ]
 [13.022075    7.9907565   6.464876    4.317326    8.203657  ]
 [13.277408    9.305471    8.467525    6.605852    8.601535  ]
 [11.973699    9.207791    9.773827    7.533946    7.389919  ]
 [12.982759    7.614358    8.235916    5.176081    9.908799  ]
 [13.715765    8.38994     6.9891887   5.119301    9.001412  ]]";0.6669655919075012;0.70206904
25;robust;umap;6;18;{'min_cluster_size': 58, 'min_samples': 67, 'cluster_selection_epsilon': 0.3201940585316968, 'alpha': 0.7107072359471394, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-1.4762661   0.09929901 10.151745    6.3853216   4.7677107   6.086498  ]
 [-2.8119187  11.170565    7.8733864  10.656723    5.9122953   4.904289  ]
 [12.225629    8.388282    9.382094    7.6057167  10.551316    4.324492  ]
 [ 0.33595026 11.086217    9.705775    5.1410294   6.650758    5.995     ]
 [-1.3038001  10.091274    9.754539    4.833638    6.2851415   5.590001  ]
 [11.515271    9.303037    7.894929    6.0836105   5.1639895  10.4938    ]
 [-2.9066522  10.664135    9.220728    8.392893    7.243748    5.5089693 ]
 [12.060904    8.720566    9.73895     6.8989897   6.9906096   3.6572375 ]
 [-2.5752518  12.926269    8.909399    7.26276     6.292561    5.4460144 ]
 [10.532137    8.838672   10.704185    5.5699563   4.2316256   6.2658362 ]
 [-4.231023   10.337734    9.554888    6.795843    7.011953    5.7906528 ]
 [-4.059839   11.183706    8.208803    6.968381    6.3395457   5.8640723 ]
 [11.599133    8.766893    9.472127    5.8030205   5.6397204   5.134857  ]
 [11.830723    8.765549    8.852516    5.5943594   9.204013    7.153934  ]
 [11.389464    8.122562    7.0618663   6.5911756   9.400264    8.712452  ]
 [11.725161    8.698537    7.2082987   6.6846824   7.7590117   9.515256  ]
 [11.82285     9.046746    8.146875    7.6677413   8.170833    6.64863   ]
 [11.396056    8.965612    9.4367285   6.959072    7.065704    5.6956396 ]]";0.6207445992363824;0.657259
26;robust;umap;7;23;{'min_cluster_size': 50, 'min_samples': 53, 'cluster_selection_epsilon': 0.012629618945543535, 'alpha': 0.991258131719218, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 0.12904234 -0.535451   10.525334    6.8569107   6.809386    6.891009
   2.1137233 ]
 [-3.6878803   9.9685755   8.892418   10.349085    5.0230002   4.7054462
   3.1017983 ]
 [ 0.50873244 11.329716   10.147594    2.9549215   7.014798    6.2180014
   2.078601  ]
 [13.16497     9.074888    9.95721     7.5882716  10.097725    3.8020926
   2.1021028 ]
 [11.275207    8.965443    8.396923    6.2002983   6.4222174  10.742239
   0.88184875]
 [11.007123    8.048677   10.3107195   6.7066402   4.2786026   5.656635
   1.6305678 ]
 [ 1.0588119  10.625461    9.999761    4.896075    6.5858707   5.899024
   1.5121534 ]
 [-3.2734387  11.064743    9.275683    8.07212     6.650307    5.857896
   1.688668  ]
 [-3.8318777  10.951511    9.440542    6.419305    5.8650613   5.676227
   0.7158058 ]
 [-1.1948253  10.154117    9.644225    4.8542647   6.0674143   5.710655
   0.34602365]
 [-2.667488   11.141405    9.59441     7.3985047   5.351181    5.513772
   3.6423383 ]
 [-2.5016096  11.007137    9.492674    6.013818    5.7323112   5.0841675
   2.1524556 ]
 [-3.7681339  11.235149    9.246399    6.547206    5.320634    4.5307136
   1.9113977 ]
 [12.257491    8.814024    9.630501    7.380573    7.554484    2.5007787
   1.6862198 ]
 [12.051424    8.390922    8.674407    6.575201    9.682121    6.5684795
   1.0085554 ]
 [12.70415     8.485012    8.74492     6.8639784  10.4314575   5.852498
   1.1074923 ]
 [12.224039    8.782293    9.829394    7.677892    8.302795    4.2717457
   2.2126155 ]
 [11.21538     9.290556    9.249433    7.7383394   5.328089    5.440424
   2.2318535 ]
 [11.919509    8.976193    8.139592    7.250183    8.134429    9.386918
   1.5128441 ]
 [11.760167    9.023966    9.661044    7.253952    7.278924    5.269528
   2.120928  ]
 [12.858948    9.206231    8.779502    7.822838    8.444776    6.643909
   2.2905006 ]
 [12.443537    8.172247    8.26845     7.6411705   9.935108    8.641228
   1.1067961 ]
 [12.776011    8.9823475   8.087367    7.7448587   8.884883    8.829728
   1.6872885 ]]";0.6343554880308069;0.6631898
27;robust;umap;8;21;{'min_cluster_size': 50, 'min_samples': 63, 'cluster_selection_epsilon': 0.4556717462188528, 'alpha': 1.8127193029153723, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.9433095   0.99635834  9.254685    6.453168    6.9679036   6.4081826
   0.94041294  1.543004  ]
 [-3.1749017  11.103453   10.140615   10.221444    5.92557     6.338313
   2.5512152   2.815519  ]
 [13.112602    8.365456    9.46685     6.5729523  11.346059    4.3221993
   1.7151845   1.6370659 ]
 [11.057998    8.558388    7.9504695   6.3322988   6.159221   10.71887
   1.5572462   1.4479699 ]
 [ 0.513317   10.191939    9.503071    4.3535767   6.5419035   5.381854
   2.1864338   1.3218191 ]
 [-3.3576562  10.482076    9.377409    6.6324406   5.713625    5.601312
  -0.5120634   1.1031913 ]
 [-0.93353266 10.085997    9.402215    4.874676    5.8124504   5.1404266
   0.35313004  1.5360459 ]
 [11.171233    8.523296    9.65931     6.758361    4.2999434   6.292207
   1.5575135   0.63960356]
 [-3.493639   11.316527    9.589675    8.176145    6.554868    5.8510613
   0.30901206  1.5382675 ]
 [-3.347677   11.619055   10.039738    6.7639704   4.736093    5.3356957
   0.2520042   1.8066502 ]
 [-3.3262098  11.192777   10.307617    7.2696095   5.192573    6.461108
   2.4018898   1.0665084 ]
 [11.966551    9.114664    8.822008    6.481051    9.23757     6.7820516
   1.3887485   2.1299806 ]
 [12.775092    8.600963    8.52011     6.4072266  10.238992    6.07347
   1.6882682   2.0809186 ]
 [12.297487    8.164276    9.578019    7.169259    7.6147513   2.8174036
   1.2636626   0.35383496]
 [12.150838    7.842452    9.169043    7.4090223   8.459257    4.3484063
   1.2754276   0.47790223]
 [11.116196    8.36047     8.285644    7.2000327   5.5899105   5.504677
   1.34118     0.41416445]
 [12.112538    7.933344    7.428867    6.417943    8.134394    9.468953
   1.6580381   1.819621  ]
 [12.6527405   7.6667776   7.749837    7.316457    8.548136    6.5892253
   1.5723057   0.80660826]
 [11.833928    8.160333    8.914674    7.1242394   7.352959    5.377387
   1.3386624   0.6571347 ]
 [12.858369    7.729484    7.230714    6.5266337   9.08669     8.316874
   1.7613069   1.8839211 ]
 [12.609778    7.662533    7.6058226   5.9419985   9.587514    8.626083
   1.847655    2.7628725 ]]";0.6592014857700893;0.69216156
28;robust;umap;9;19;{'min_cluster_size': 57, 'min_samples': 60, 'cluster_selection_epsilon': 0.32479861678325894, 'alpha': 1.6722574360691302, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-0.7299817   0.7926476   9.294697    7.391752    6.16166     5.138661
   8.556365    1.5078647   6.71166   ]
 [-3.318955   11.605976    9.429485   10.223056    5.613094    5.4749565
   7.7143736   1.3749921   7.1888747 ]
 [-0.4071654  10.405166    9.73827     3.1847014   7.0362782   6.6759925
   7.1908474   1.6254936   7.200584  ]
 [13.074387    8.189877    9.598919    6.7466736  10.67831     4.147602
   8.836966    0.8513641   6.5347695 ]
 [ 0.5856761  10.250022    9.215746    4.693523    6.485051    6.6863766
   8.625024    1.5806017   7.4484253 ]
 [11.177772    9.062924    8.673469    6.130317    5.6077323  10.295319
   8.889176    2.1456175   6.697295  ]
 [-1.119584   10.146669    9.624407    5.1678348   6.7796755   5.8324823
   9.421415    1.5160564   7.6007857 ]
 [12.494975    8.687453    9.457708    6.836539    7.3465357   2.6478112
   8.564687    0.37350866  7.29869   ]
 [-3.3719993  11.133974    9.27794     8.4677925   6.407355    6.41256
   9.085844    2.0348365   7.043644  ]
 [-2.7601388  11.640615    8.999579    7.333239    6.0970144   6.856993
   7.359185    0.80809623  8.343548  ]
 [11.050859    9.003107   10.247837    6.38569     4.373145    5.744095
   8.764146    1.2370596   7.946509  ]
 [-3.6354825  10.6388235   9.478387    7.14417     7.0944047   5.858413
   9.978224    1.6342412   7.8180475 ]
 [-3.9776168  11.486364    8.573637    6.9457116   6.3194585   5.5463943
   9.196385    1.2792139   7.473497  ]
 [10.932932    8.501022    8.85455     7.3530774   5.574674    5.178486
   8.538428    0.3230865   7.4986153 ]
 [12.098554    9.068738    8.959277    6.234752    9.141115    6.582674
   8.767179    2.4239986   6.809021  ]
 [12.0195875   8.76654     8.100567    6.6359277   7.594737    9.349535
   9.071261    2.082502    5.933803  ]
 [12.1715555   8.331046    8.794958    6.3983073   9.796153    8.121247
   9.449294    2.0208457   5.521167  ]
 [12.796179    8.62711     7.7327476   7.457918    7.8494186   6.3975754
   8.790221    0.9384435   6.2720456 ]
 [11.70032     8.547987    8.475424    6.7946696   7.7155776   5.3057714
   8.6593685   0.5554185   6.6883893 ]]";0.6199620648434288;0.6544044
29;robust;umap;10;22;{'min_cluster_size': 57, 'min_samples': 46, 'cluster_selection_epsilon': 0.06638695001627914, 'alpha': 1.1372332343763705, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-0.3187914   0.6280348   9.689944    5.951612    4.2881227   6.204897
   8.463288    2.0007665   8.062321    4.0197306 ]
 [-3.3949928  11.093676    9.865584   10.725845    6.8745966   4.7534127
   7.5768566   0.873763    6.8429914   3.111177  ]
 [-0.17817698 10.667858    9.835112    3.040032    6.574568    6.120852
   7.2297225   1.6593362   6.982193    3.436185  ]
 [13.01607     8.5304165   8.480257    7.2612777   9.857892    4.1028695
   7.386437    1.0714278   6.448171    1.8420752 ]
 [ 0.46466532 10.378023    9.334147    4.695759    6.4845896   6.3367114
   8.12724     1.7381468   6.831435    3.499737  ]
 [-2.1059737  10.190635    9.737221    5.7535844   6.789309    5.0963206
  10.327304    1.962483    7.1941876   3.3669336 ]
 [-3.2978177  11.898232    9.974531    7.5360446   6.6247325   6.124974
   7.0835376   1.177495    7.516587    3.7112818 ]
 [11.135183    8.788433    8.78511     6.0076327   5.652333    9.672447
   8.109634    0.97553706  7.422854    5.5631804 ]
 [-3.5704246  11.024259    9.512402    7.1470904   6.6810412   5.548817
  10.343875    1.388531    7.0983057   3.2082224 ]
 [-3.2507043  11.12005     8.827438    8.207974    6.7535167   5.9639854
   9.2048645   1.2892951   6.5624337   2.354664  ]
 [-3.9159615  11.488375    9.661579    7.52566     7.0452037   5.696376
   8.853071    1.0246562   7.1333914   3.568003  ]
 [-2.7376027  11.200887    9.622932    6.3338532   7.0931683   5.819161
   8.196594    1.2703682   7.012711    3.585646  ]
 [11.005007    8.700836   10.100902    5.8090734   4.3453975   5.71929
   8.747348    0.8646912   7.7645407   3.5166707 ]
 [12.295107    8.52464     9.297704    6.94828     7.411037    2.738468
   8.052771    1.1220489   6.8071923   2.813419  ]
 [12.182117    8.803349    9.054174    7.003028    7.8000746   4.1491623
   7.600273    0.71000874  6.7966146   2.8622315 ]
 [12.546499    8.407648    8.1823      6.8679523   9.540914    6.498031
   8.227556    1.6293508   6.1082673   2.685163  ]
 [11.728932    8.417903    8.877806    6.4799514   8.79571     7.0966244
   8.531878    1.9324645   6.233525    3.0263662 ]
 [11.815582    8.764583    8.700721    6.4987645   7.5480924   9.105224
   7.7214637   0.6080324   7.3711257   5.109265  ]
 [12.515859    8.796625    7.2146606   6.6531024   8.297479    8.541695
   7.629729    0.8329954   6.526307    4.174569  ]
 [12.469931    8.621603    7.6202807   6.3941298   9.317333    8.481448
   7.943111    1.3388524   5.964127    2.6235313 ]
 [12.534305    8.848002    7.590665    7.0330453   7.763659    6.19286
   7.426168    0.63017243  6.7220693   3.9307091 ]
 [11.577211    8.696557    9.154582    6.600694    6.943545    5.21609
   7.978141    0.7023569   7.0310574   3.4588068 ]]";0.6197355931455439;0.6492468
30;robust;umap;11;21;{'min_cluster_size': 54, 'min_samples': 58, 'cluster_selection_epsilon': 0.030141662729287668, 'alpha': 1.4460337458924502, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-7.2277623e-01  6.4266568e-01  9.5389328e+00  6.5235033e+00
   6.2502909e+00  6.4526157e+00  8.3458395e+00  1.6533973e+00
   7.2610917e+00  3.0471201e+00  6.2266121e+00]
 [-3.2459671e+00  1.1764322e+01  8.8599205e+00  1.0023733e+01
   5.9257689e+00  5.3647785e+00  8.0168018e+00  1.1659826e+00
   6.1754274e+00  1.7437342e+00  4.2652211e+00]
 [ 1.1113578e+01  9.0980597e+00  9.4494963e+00  6.3150873e+00
   4.0169668e+00  5.4936385e+00  8.3667021e+00  8.0018467e-01
   7.7441564e+00  3.9163718e+00  6.5225368e+00]
 [-7.0052445e-03  1.0488736e+01  1.0020427e+01  3.1573150e+00
   6.3441896e+00  5.4364395e+00  7.6637063e+00  1.4568888e+00
   6.7403975e+00  3.5829182e+00  5.1945143e+00]
 [ 1.1030600e+01  9.5196695e+00  8.0328941e+00  7.2976441e+00
   5.9907570e+00  1.0122924e+01  7.9202213e+00  1.9862117e+00
   7.0670571e+00  4.9803052e+00  6.3887930e+00]
 [ 1.3095091e+01  8.5418358e+00  9.5197067e+00  7.2651715e+00
   1.0366323e+01  4.1625776e+00  8.3651915e+00  1.4806526e+00
   6.7824988e+00  2.2130256e+00  6.6733484e+00]
 [ 1.2435044e+01  8.7105017e+00  9.5341711e+00  6.9885139e+00
   7.5580354e+00  2.5720065e+00  8.7422228e+00  6.3024133e-01
   6.6825171e+00  3.2698090e+00  6.4981866e+00]
 [ 9.4689679e-01  1.0277748e+01  9.4981508e+00  4.5867205e+00
   6.6441293e+00  5.7379179e+00  8.5072079e+00  1.9612353e+00
   7.0509095e+00  3.5761340e+00  5.7357526e+00]
 [-6.6185105e-01  1.0239917e+01  9.3694115e+00  4.9937677e+00
   6.1306796e+00  5.6731610e+00  9.4162083e+00  1.6350788e+00
   6.8442116e+00  3.2813373e+00  6.3189073e+00]
 [-3.5241334e+00  1.0739765e+01  9.7275944e+00  8.1987429e+00
   6.3648639e+00  6.0984883e+00  9.6357708e+00  1.4085971e+00
   6.8537660e+00  2.9176555e+00  4.8697286e+00]
 [-3.4658852e+00  1.0800462e+01  9.7191210e+00  6.5848050e+00
   5.8652940e+00  5.3926821e+00  1.0495621e+01  1.4482564e+00
   6.4760985e+00  2.6170485e+00  5.4417000e+00]
 [-2.6145263e+00  1.1057706e+01  9.8579903e+00  6.5459929e+00
   6.2319951e+00  5.0411272e+00  8.3778343e+00  2.0429523e+00
   6.3460355e+00  2.9835722e+00  3.4554956e+00]
 [-2.3365548e+00  1.1222034e+01  9.7613621e+00  6.0622516e+00
   6.1660738e+00  5.3351259e+00  8.6190290e+00  1.4654278e+00
   6.4865561e+00  2.8735564e+00  5.0803590e+00]
 [-3.2155676e+00  1.1880634e+01  9.6551600e+00  6.9044700e+00
   5.6191864e+00  5.0775018e+00  9.3163986e+00  1.2439398e+00
   6.4310269e+00  2.3028491e+00  5.5959654e+00]
 [ 1.2016539e+01  8.6265726e+00  9.4094639e+00  6.4540429e+00
   5.2397532e+00  4.6000681e+00  8.1154070e+00  1.6180998e+00
   6.3698926e+00  3.9612513e+00  6.6523423e+00]
 [ 1.2097070e+01  8.6374817e+00  8.9164352e+00  6.3644257e+00
   8.8151979e+00  6.5991931e+00  7.7600093e+00  2.3844638e+00
   6.0823364e+00  3.0259070e+00  5.8345180e+00]
 [ 1.2734972e+01  8.5199261e+00  9.0151253e+00  6.4216151e+00
   9.9235649e+00  5.8810019e+00  7.7615232e+00  2.3376098e+00
   6.0856323e+00  2.4664989e+00  5.6622329e+00]
 [ 1.1797652e+01  9.0320654e+00  8.1072388e+00  7.0523195e+00
   7.7972159e+00  9.1411743e+00  8.0528498e+00  1.3968276e+00
   6.9127555e+00  4.8628678e+00  6.3609567e+00]
 [ 1.2281295e+01  8.6986332e+00  8.5641375e+00  6.8702111e+00
   9.0091772e+00  8.4047318e+00  7.3428078e+00  3.4947731e+00
   6.3319421e+00  3.6117163e+00  6.7897530e+00]
 [ 1.2768523e+01  8.8992996e+00  8.3460436e+00  7.2395921e+00
   8.2688036e+00  6.1431527e+00  7.7794094e+00  1.8382708e+00
   7.2290821e+00  4.2106476e+00  7.3406420e+00]
 [ 1.1746283e+01  8.8079185e+00  9.2719650e+00  6.9500828e+00
   7.2270474e+00  5.2650180e+00  8.4748726e+00  9.4567442e-01
   6.9902887e+00  3.9147890e+00  6.7325382e+00]]";0.634877568199521;0.66662145
31;robust;umap;12;18;{'min_cluster_size': 52, 'min_samples': 75, 'cluster_selection_epsilon': 0.11012431620185716, 'alpha': 0.5918560551110196, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.58753127  1.1761866   9.2491045   7.519144    5.771507    3.9697185
   8.797283    1.5364168   7.0649066   6.7577147   6.4662743   4.248776  ]
 [-3.1958416  11.135489    9.318261   10.111507    5.083471    3.9026458
   7.358516    1.8223975   7.8462467   7.2340693   3.7035387   6.09864   ]
 [ 0.43141606 10.3904085   9.523979    3.9989228   6.219702    3.838806
   8.561627    1.6630124   7.0635533   6.7466507   5.422879    5.095794  ]
 [11.151957    8.388017    8.243905    6.490057    6.4886656  -0.774217
   8.174944    1.9846349   7.075558    4.7072744   5.9062414   5.7866187 ]
 [13.200317    8.70705     9.175629    6.736847   10.771164    5.7087092
   8.684834    1.7147082   7.0083895   7.6256614   6.8290815   5.7833214 ]
 [-3.8991823  11.219472   10.002328    7.8228188   6.210853    3.4821365
   8.635427    1.2139513   6.8756948   7.259229    5.07567     4.767163  ]
 [-1.0451503  10.163207    9.536725    5.054989    6.115011    3.940199
   9.418801    1.7791193   7.12438     7.018467    5.8113384   3.9348192 ]
 [-3.630345   10.3672285   9.820898    6.8975883   6.0200367   3.733185
   9.697308    1.7337426   7.165791    7.3862453   5.13246     3.7216892 ]
 [-3.733884   11.151003    9.460521    6.784618    5.5834746   4.342859
   8.708534    1.6451111   7.2317634   7.614375    4.1665397   3.6570916 ]
 [-3.170714   11.241352    9.521064    7.078705    5.609387    4.1671014
   7.4765906   1.5167534   6.966928    7.0182924   3.4801557   5.4311533 ]
 [13.008413    8.734003    8.632265    6.567285   10.184127    3.7452202
   8.42929     2.3609798   6.186672    7.502175    6.14587     5.230071  ]
 [11.266422    8.600628    9.633422    6.279007    4.6829224   4.50684
   8.447328    1.628597    8.5537615   6.00809     6.421327    5.260155  ]
 [12.303229    8.730196    9.435079    6.6264253   7.4599843   6.4380984
   8.936073    1.3267702   7.143279    6.969919    6.987405    4.8955364 ]
 [11.931465    8.58389     7.977393    6.5942936   8.096917    0.9221937
   8.204723    2.1678383   6.851705    5.2260613   6.4884562   6.3566465 ]
 [12.764361    8.519077    7.9674735   6.716546    8.858448    1.4803711
   8.151958    2.2386198   6.727317    5.5215554   6.7773967   6.6438622 ]
 [12.486685    8.619276    8.30125     6.230843    9.267599    1.2465051
   7.9460597   2.7969878   6.0933743   6.3566275   6.79771     6.88778   ]
 [11.793495    8.676814    9.065978    6.6195126   7.4662695   4.592541
   8.678532    1.377955    7.6123548   6.2905474   6.967284    5.6479464 ]
 [12.656907    8.555918    8.343669    6.824958    8.56152     3.5970252
   8.426513    1.6741555   7.3986692   5.860638    6.9827304   6.437154  ]]";0.618235664235221;0.65460247
