;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
30;maxabs;umap;15;2;{'min_cluster_size': 150, 'min_samples': 57, 'cluster_selection_epsilon': 0.07860669847976573, 'alpha': 0.9115546577078739, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-2.2544909  10.039593    8.311465    9.07812     3.9376693   3.8875306
   0.20644853  7.4927664   5.741821    1.3886485   7.037674    5.1306634
   4.2212667   5.1175485   3.221467  ]
 [13.766322    9.25814     7.7275305   7.992441   -0.6372659   4.405149
   1.3040617   7.4132876   6.090594    2.2516723   8.882176    4.062504
   4.879311    4.6418357   3.5913534 ]]";0.7731437683105469;0.77314377
31;maxabs;umap;16;2;{'min_cluster_size': 143, 'min_samples': 50, 'cluster_selection_epsilon': 0.03466829947880544, 'alpha': 0.9321311906238499, 'metric': 'chebyshev', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-2.0764608  9.439625   7.579539   1.413067   3.651564   3.8208587
   8.839439   7.925246   5.580397   8.920614   2.823903   5.582897
   4.2383494  4.5973682  3.219551   4.600781 ]
 [13.507441  10.273418   7.65606    2.4767907 -0.9059098  4.3701787
   8.921407   7.176598   6.3163905  8.0838785  1.2389805  4.9622097
   4.165261   4.7628994  3.9636016  4.393383 ]]";0.7706150412559509;0.77061504
32;maxabs;umap;17;2;{'min_cluster_size': 125, 'min_samples': 25, 'cluster_selection_epsilon': 0.3387550611869376, 'alpha': 1.0806043579924776, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[11.349103    9.373928    7.206697    8.668939    3.9756775   4.478471
   8.994993    2.4749546   5.746626    1.4494488   8.321661    4.80603
   4.7047105   4.4938474   4.0347886   5.5839314   5.979213  ]
 [-2.0544937  10.798079    7.4377723   9.270847    3.7277884   3.8077762
   9.4192      2.7036872   5.188035    0.32171866  7.228817    3.8380842
   6.4997463   5.1442404   3.0818417   4.8117676   4.2496395 ]]";0.773188591003418;0.7731886
33;maxabs;umap;18;2;{'min_cluster_size': 92, 'min_samples': 40, 'cluster_selection_epsilon': 0.011759737879255121, 'alpha': 1.9921241538091574, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[11.662154   9.243118   7.0283413  8.8863     4.3130875  3.999664
   8.473688   2.5463226  5.4289007  1.2750798  8.170213   5.1680145
   4.9983544  4.423169   5.883214   5.3006425  5.5912013  5.2619367]
 [-1.6668152  9.592185   7.751955   8.908604   3.7421343  3.855108
   9.898396   2.586152   6.0467563  1.6949606  7.5210853  4.8008237
   3.7108657  5.0008926  6.3459144  3.9117465  4.669538   6.2930765]]";0.7758412957191467;0.7758413
34;maxabs;umap;19;2;{'min_cluster_size': 89, 'min_samples': 65, 'cluster_selection_epsilon': 0.11859711097312056, 'alpha': 1.356119058993373, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[-0.928102   9.756197   3.6126006  8.939424   3.3450358  4.25572
   8.490632   2.2453382  5.925712   8.801123   7.6356254  4.3486085
   5.538393   3.0745904  4.4489155  5.091104   4.418495   3.1614068
   3.866367 ]
 [13.658691   9.698063   7.8648295  8.33575   -0.9959014  4.020631
   8.499769   3.6097825  6.9330792  7.7482533  8.969037   4.5420156
   6.2615795  4.2631187  4.4391828  5.358084   5.3062134  5.7260203
   3.7624967]]";0.7750064730644226;0.7750065
35;maxabs;umap;20;2;{'min_cluster_size': 110, 'min_samples': 50, 'cluster_selection_epsilon': 0.06418061099818792, 'alpha': 0.681725981755159, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-2.4090958 10.150429   7.401044   9.091071   3.4257612  4.031804
   9.35481    2.51426    5.6914234  1.2936906  7.086906   4.5581126
   5.89585    5.592123   3.8044817  5.326132   5.0847216  3.7034357
   3.3972785  6.204082 ]
 [10.772908   9.229697   6.7622137  8.771639   3.8034108  5.1992826
   8.28118    2.185094   5.5062947  1.2780095  8.175812   5.16738
   5.141049   4.24594    3.9378076  5.3204427  5.0905995  4.4424376
   4.0760193  5.831314 ]]";0.7553531527519226;0.75535315
36;maxabs;umap;21;2;{'min_cluster_size': 105, 'min_samples': 71, 'cluster_selection_epsilon': 0.04649583520286518, 'alpha': 0.9087804750786256, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[11.588683   9.265713   7.258449   8.532912   4.347025   4.905444
   8.347817   2.6005437  5.213375   1.3356258  8.012317   5.0518928
   5.311087   4.3161125  6.138236   5.170419   5.464369   4.3421564
   4.0667176  3.933455   4.294668 ]
 [-1.9890637  9.882404   7.6172895  9.128262   3.6703825  4.1740074
   8.704644   2.126256   5.9704227  1.082857   7.471848   4.1253815
   4.0176296  5.729095   7.0570087  5.326172   4.7611446  3.9196932
   4.2860885  3.1596503  3.5966668]]";0.7693935036659241;0.7693935
37;maxabs;umap;22;2;{'min_cluster_size': 123, 'min_samples': 75, 'cluster_selection_epsilon': 0.05700737487382418, 'alpha': 1.498740357310756, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[13.730398    9.71976     7.3522396   8.1979265  -0.51698023  3.627373
   8.079899    2.169558    6.3778176   1.226403    8.740694    5.2408047
   5.1428103   4.101644    4.021006    5.412279    4.959085    5.37461
   3.6324968   5.2770047   4.1827016   2.6580486 ]
 [-2.2568514   9.307626    8.016775    9.168676    3.6347358   3.6333504
   8.973562    2.5033064   6.015221    1.0926592   7.0186005   4.64095
   5.662454    4.954061    3.8064845   4.203299    4.738772    3.7875268
   3.7437534   6.0953207   4.112205    2.2427468 ]]";0.7687049508094788;0.76870495
38;maxabs;umap;23;2;{'min_cluster_size': 121, 'min_samples': 41, 'cluster_selection_epsilon': 0.15633107771669574, 'alpha': 0.8877368641682142, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[-1.8648218  9.252066   8.50024    8.721902   3.4453015  3.5652323
   9.157064   2.3116896  5.69514    1.6844574  7.6772866  4.294394
   3.8071876  5.027192   6.159641   3.8916209  4.927582   3.4324262
   3.4141948  4.0164757  4.5537086  2.650132   7.963123 ]
 [11.091435   9.544139   6.891323   8.694347   2.2595432  4.1138697
   8.447091   1.7710805  5.288959   0.7567617  8.147911   5.024162
   4.79699    4.310194   5.7408123  5.119643   6.5328813  4.6855288
   4.112799   3.8651075  3.951128   2.6174586  7.767218 ]]";0.7728209495544434;0.77282095
39;maxabs;umap;24;2;{'min_cluster_size': 118, 'min_samples': 48, 'cluster_selection_epsilon': 0.8833834911595779, 'alpha': 1.0287887931343385, 'metric': 'chebyshev', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-1.7274761   9.669617    7.9118733   9.131723    3.7915664   3.700243
   9.604589    2.638262    5.8743925   1.2897289   7.215132    4.202622
   4.506672    5.104435    3.3439605   4.294185    4.815727    3.894965
   6.4136143   4.002042    5.5117993   7.7674837   6.9769425   3.7108002 ]
 [14.263017    9.640612    7.570068    8.596184    0.10921916  3.992614
   8.473444    2.7150784   6.451886    1.4317756   8.583024    5.5556607
   3.9006324   4.065353    3.9291823   5.1072497   4.8817387   5.2228737
   6.080881    4.3886123   5.67273     7.7159786   7.4166083   3.6156368 ]]";0.7536855340003967;0.75368553
