;id;clustering;eval_method;optimization;optuna_trials;normalization;scaler;dim_red;reduction_params;dimensions;embeddings;n_clusters;best_params;centers;labels;label_counter;noise_not_noise;score_noise_ratio;penalty;penalty_range;score_w_penalty;score_w/o_penalty
38;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 3, 'n_neighbors': 50, 'min_dist': 0.5};3;"              0          1         2
0     10.437013   7.765644  7.157361
1     10.459722   7.800722  7.114467
2     10.564165   7.839928  7.105287
3     10.323211   7.883447  7.226992
4     10.307425   7.850275  7.223140
...         ...        ...       ...
5061   1.226547  11.203301  5.561343
5062   8.832028   4.745778  7.741881
5063   8.894166   5.042583  7.456710
5064   9.285980   5.055656  6.780905
5065   8.648500   5.023447  7.407403

[5066 rows x 3 columns]";2;{'min_cluster_size': 2, 'min_samples': 2, 'cluster_selection_epsilon': 2.7776280766132353, 'metric': 'chebyshev', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[ 0.74209374  3.1013973   8.61369   ]
 [11.182795    3.6569316   8.834571  ]]";[1 1 1 ... 1 1 1];Counter({1: 4997, 0: 69});{-1: 0, 1: 5066};1.241149113095564;;;1.241149113095564;1.241149113095564
39;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 3, 'n_neighbors': 50, 'min_dist': 0.7};3;"              0          1         2
0     10.580186   8.544464  6.362617
1     10.617089   8.626850  6.227256
2     10.772965   8.585349  6.268164
3     10.321423   8.655824  6.494889
4     10.373924   8.673199  6.483515
...         ...        ...       ...
5061   3.059399  11.304591  5.010473
5062  10.474918   4.670417  4.650729
5063  10.460276   5.203773  4.635498
5064  11.030845   5.584063  4.064320
5065  10.192395   5.182436  4.394485

[5066 rows x 3 columns]";2;{'min_cluster_size': 2, 'min_samples': 4, 'cluster_selection_epsilon': 1.791826562096305, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[ 1.8398129  3.2521513  5.816846 ]
 [11.205785  10.375252   5.170222 ]]";[1 1 1 ... 1 1 1];Counter({1: 4997, 0: 69});{-1: 0, 1: 5066};1.0765884354891857;;;1.0765884354891857;1.0765884354891857
40;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 5, 'min_dist': 0.1};4;"              0         1         2         3
0     11.225383  4.415468 -7.016558  4.326952
1     11.225337  4.415472 -7.016693  4.326937
2     11.225184  4.415661 -7.016803  4.326732
3     11.229608  4.411317 -7.012423  4.330744
4     11.229351  4.410783 -7.013806  4.331158
...         ...       ...       ...       ...
5061   3.785856  1.993320  1.512971  9.415262
5062  13.615877  3.683805  8.945717  1.460667
5063  13.607081  3.702638  8.890412  1.428855
5064  12.452370  3.913530  8.552208  1.137489
5065  13.587480  3.730020  8.863813  1.404285

[5066 rows x 4 columns]";15;{'min_cluster_size': 5, 'min_samples': 3, 'cluster_selection_epsilon': 2.7046132837337633, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 6.686629   11.671874   -1.5080739   6.559412  ]
 [12.125331    3.6903284   3.7783434   4.916077  ]
 [12.134213    3.4655888   3.3306808  16.017998  ]
 [ 0.95089614  4.9311824  12.966179    6.381351  ]
 [11.230386    4.4089127  -7.0139256   4.332806  ]
 [-4.2197285   5.016897   -0.10892598  2.8957796 ]
 [12.901298    4.152165    6.4597006  -2.6198168 ]
 [11.116863    9.245773    9.177777   12.517851  ]
 [14.60634     5.510072   -0.7231286   9.483264  ]
 [12.576901    3.113923    4.2100563   8.849044  ]
 [ 4.4849815  -3.8366246   3.7742558   7.7352457 ]
 [-0.72858185 -3.7966232   3.334068    5.9357085 ]
 [ 6.124058    4.31762    10.8896475   7.059784  ]
 [-1.6384788  13.118245    3.376094    5.04263   ]
 [ 2.2720754   5.1304193   4.425472    9.401515  ]]";[4 4 4 ... 8 8 8];Counter({8: 3020, 14: 1635, 0: 129, 13: 79, 10: 49, 11: 32, 2: 26, 7: 24, 1: 15, 4: 12, 3: 12, 12: 11, 9: 10, 6: 7, 5: 5});{-1: 0, 1: 5066};1.3520390837924465;;;1.3520390837924465;1.3520390837924465
41;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 5, 'min_dist': 0.3};4;"              0         1         2         3
0     12.921218  6.804326 -3.666732  8.233044
1     12.917296  6.810669 -3.674853  8.239348
2     12.917964  6.809916 -3.674254  8.239918
3     12.941063  6.748200 -3.595197  8.195922
4     12.946691  6.758852 -3.615318  8.195689
...         ...       ...       ...       ...
5061   3.550321  1.864861  1.728792  9.354495
5062  12.366820  6.494275  7.629999  2.649679
5063  12.342328  6.436654  7.559554  2.525972
5064  12.168075  4.857575  7.469310  1.380875
5065  12.285435  6.356909  7.495873  2.602068

[5066 rows x 4 columns]";25;{'min_cluster_size': 2, 'min_samples': 2, 'cluster_selection_epsilon': 0.5867810298399821, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 2.4972453   2.981578   14.0248      6.3221984 ]
 [ 7.3414617  -2.9203777   4.728962    7.681844  ]
 [ 3.13802    -2.8930142  -1.8161154   4.0398    ]
 [-3.5909204   5.0496764  -1.8844628   2.0046422 ]
 [-0.5110936  13.256259    4.3056006   3.5050523 ]
 [ 3.323829    2.414906    2.0202963   8.948729  ]
 [ 7.746361    2.5970259   9.359073    7.840966  ]
 [ 5.029876    5.6050515   2.2280211   8.801038  ]
 [14.500906    6.0430775   4.185104   -2.380772  ]
 [ 5.699425    8.974226   -1.9456327   6.450562  ]
 [15.998893    4.757384    0.616352    8.865633  ]
 [ 4.827171    5.618214    3.0544317   7.4026318 ]
 [10.137329    8.473242    7.134975   10.669657  ]
 [ 0.70682037  2.708183    2.768793    3.3634255 ]
 [12.944216    6.764423   -3.6237142   8.199377  ]
 [ 4.762824    4.8015943   4.812852    2.0601938 ]
 [ 6.3889046   4.4436665   1.0430671   0.34379444]
 [13.210261    4.914333    4.5991244  14.11587   ]
 [13.248071    8.272443   -2.2421203   5.5759745 ]
 [13.0733595   2.5865133   4.081075    6.1144743 ]
 [12.553284    8.781905    7.0366244   9.085631  ]
 [15.483688    3.4462614   4.595496   11.0610895 ]
 [12.381322    5.3041577   4.4287534   7.032423  ]
 [13.811991    4.302949    4.662386    3.06349   ]
 [10.744239    4.251554    8.425322    1.4731357 ]]";[14 14 14 ... 24 24 24];Counter({24: 2900, 16: 1484, 9: 128, 18: 82, 4: 79, 5: 64, 1: 49, 2: 32, 7: 28, 15: 27, 17: 26, 12: 24, 11: 23, 19: 22, 23: 15, 14: 12, 0: 12, 6: 11, 13: 10, 21: 10, 8: 7, 10: 6, 22: 5, 3: 5, 20: 5});{-1: 0, 1: 5066};0.966066043467832;;;0.966066043467832;0.966066043467832
42;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 5, 'min_dist': 0.5};4;"              0         1         2         3
0     10.648533  7.865375 -4.226192  6.279129
1     10.623849  7.881066 -4.253461  6.280352
2     10.633337  7.865680 -4.244829  6.288801
3     10.788325  7.748660 -4.070357  6.271271
4     10.743891  7.794330 -4.118776  6.267696
...         ...       ...       ...       ...
5061   2.938097  4.904314 -0.151317  7.554908
5062  14.400118  5.755220  7.678327  3.636443
5063  14.341264  5.742577  7.677463  3.282737
5064  12.636361  4.982167  7.465040  1.929718
5065  14.272403  5.653721  7.547952  3.285435

[5066 rows x 4 columns]";11;{'min_cluster_size': 2, 'min_samples': 3, 'cluster_selection_epsilon': 2.4928701940124567, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[ 3.9766688   4.580844   14.621126    9.867014  ]
 [-4.204624    3.4194233  -0.7958697   3.8224    ]
 [ 2.0199778  -4.259983   -1.5684198   7.3964977 ]
 [ 1.574515   14.649344    6.556974    5.9820604 ]
 [ 9.1719265   1.6774474   9.100154    5.929592  ]
 [10.171809    5.884075    9.142905    8.757152  ]
 [10.731968    7.791085   -4.134981    6.2840543 ]
 [ 4.7455144  -0.5410083   4.080843    6.2100453 ]
 [14.773783    9.259435    3.6958241   0.14783022]
 [17.42779     4.3980975   0.06150668  6.7880855 ]
 [12.023702    3.9600754  -1.8568406   6.206774  ]]";[ 6  6  6 ... 10 10 10];Counter({10: 4848, 3: 79, 7: 49, 2: 32, 6: 12, 0: 12, 4: 11, 8: 7, 9: 6, 1: 5, 5: 5});{-1: 0, 1: 5066};1.4526079165518009;;;1.4526079165518009;1.4526079165518009
43;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 5, 'min_dist': 0.7};4;"              0         1         2         3
0     12.791548  6.779663 -2.789809  5.748291
1     12.776378  6.811312 -2.850951  5.725868
2     12.822201  6.745986 -2.833306  5.788183
3     12.983919  6.702231 -2.464346  5.861060
4     12.906866  6.733009 -2.636382  5.792776
...         ...       ...       ...       ...
5061   3.123064  4.685795  2.118526  8.795762
5062  13.718995  4.260857  8.025908  4.611524
5063  13.641860  3.961763  8.102564  4.116738
5064  11.660544  3.690710  7.565731  2.486323
5065  13.607328  3.912757  8.023114  4.147661

[5066 rows x 4 columns]";6;{'min_cluster_size': 4, 'min_samples': 3, 'cluster_selection_epsilon': 2.2076207366874385, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[ 4.619544    6.3872213  16.074217    5.247353  ]
 [ 3.4243128  -4.7739167   2.592753   10.0683565 ]
 [-2.1495285   6.678446    2.796984    3.5593822 ]
 [ 2.1786108  14.536067    6.0069656   6.5035477 ]
 [16.033613    4.064697    3.911132    0.64024025]
 [12.591492    3.8096392  -2.1063166   4.8754783 ]]";[5 5 5 ... 5 5 5];Counter({5: 4931, 3: 79, 1: 32, 0: 12, 4: 7, 2: 5});{-1: 0, 1: 5066};1.7775319634035733;;;1.7775319634035733;1.7775319634035733
44;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 10, 'min_dist': 0.1};4;"              0         1         2         3
0     11.691416  7.838627  3.825553 -0.059427
1     11.692099  7.852885  3.837155 -0.076097
2     11.689256  7.843166  3.835858 -0.070340
3     11.690641  7.805843  3.808022 -0.007561
4     11.693470  7.790726  3.808362 -0.022417
...         ...       ...       ...       ...
5061  -1.560830  8.054312  3.010660  0.356461
5062  10.452135  8.188691 -1.216149  0.048667
5063  10.432617  8.176503 -1.217619  0.018698
5064  10.315372  9.200787  0.015495 -1.181498
5065  10.431787  8.203586 -1.190071  0.018323

[5066 rows x 4 columns]";20;{'min_cluster_size': 2, 'min_samples': 3, 'cluster_selection_epsilon': 0.8116467563431641, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[ 4.5738735e+00 -1.4589962e+00  3.8540516e+00  9.0741202e-02]
 [ 8.7818003e+00  1.2999545e+01  8.7961044e+00 -2.7240107e+00]
 [-2.3858182e+00  6.7407794e+00  2.5933235e+00 -3.5126467e+00]
 [ 1.2280547e+01  1.2818414e+01  1.6830231e+00  8.1089430e+00]
 [ 1.1149334e+01  6.6135535e+00  4.3639007e+00  8.4576635e+00]
 [-1.8207757e+00  8.9143887e+00  7.3897820e+00  2.2489734e+00]
 [-1.0929929e+00  7.1417928e+00  5.9600191e+00  2.0548630e+00]
 [-2.3834817e+00  9.3535128e+00  5.8513861e+00 -1.2576808e-02]
 [ 9.3956337e+00  1.2987867e+01  2.2447504e-01 -1.9318463e+00]
 [-3.8457396e+00  9.4351301e+00 -1.0841202e+00  2.0050490e+00]
 [ 9.5077534e+00  7.7280197e+00  6.3384843e+00 -1.6987385e+00]
 [ 1.1345109e+01  1.0663791e+01  1.3145303e+00  1.9026093e+00]
 [-2.9057505e+00  8.2069578e+00  2.6760886e+00  1.5162238e+00]
 [-2.2288535e+00  9.7313118e+00  3.3135438e-01  1.4795614e+00]
 [-1.7190257e+00  9.5001421e+00  5.1399260e+00  1.1299781e+00]
 [ 1.1263292e+01  1.2389217e+01  3.4538474e+00  4.7597542e+00]
 [-8.4358001e-01  7.4887285e+00  1.8494064e+00  7.1557260e-01]
 [-1.5688007e+00  8.2372885e+00  3.2703855e+00  1.7027244e-01]
 [ 1.0820725e+01  8.3697977e+00  2.8996172e+00  2.2660789e+00]
 [ 1.1086014e+01  8.2465496e+00  6.3787212e+00 -8.6725813e-01]]";[19 19 19 ... 19 19 19];Counter({19: 2364, 14: 839, 15: 632, 13: 263, 2: 163, 6: 138, 7: 130, 5: 116, 17: 80, 0: 69, 12: 61, 9: 49, 10: 34, 4: 33, 3: 24, 11: 22, 1: 17, 18: 14, 8: 10, 16: 8});{-1: 0, 1: 5066};1.1950887048299217;;;1.1950887048299217;1.1950887048299217
45;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 10, 'min_dist': 0.3};4;"              0         1         2         3
0     11.451612  7.597648  3.473406  0.440078
1     11.473510  7.647792  3.544365  0.387097
2     11.459500  7.617134  3.541774  0.404128
3     11.417513  7.497638  3.464816  0.554590
4     11.453828  7.422693  3.457873  0.520653
...         ...       ...       ...       ...
5061  -0.617656  8.689584  2.746903 -0.060498
5062  11.450102  8.453215 -1.055445 -0.487644
5063  11.370746  8.557690 -0.959552 -0.490762
5064  11.056914  9.219743  0.265895 -1.264949
5065  11.313491  8.674685 -0.848262 -0.526877

[5066 rows x 4 columns]";12;{'min_cluster_size': 4, 'min_samples': 2, 'cluster_selection_epsilon': 1.4774294171461246, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 5.5322742  -2.4796166   3.985363    1.0792108 ]
 [10.028966   11.987782    5.220811    8.892853  ]
 [-2.9869735   8.682235   -0.558875    0.6865256 ]
 [10.189322   10.77824     9.933531    2.219033  ]
 [-0.4052901   9.577871    7.465851    2.7097375 ]
 [ 8.888227    8.493191   -1.8244014  -1.1062042 ]
 [ 0.18894482  7.573028    2.2280648   0.8364586 ]
 [-0.88358194  6.923565    4.236049   -2.5099657 ]
 [10.947885    5.174643    2.48678     4.192474  ]
 [ 8.702129    8.403158    6.130953   -0.8837456 ]
 [11.532432   11.118689    0.95761234  1.3813488 ]
 [11.786379    8.908111    6.0311346  -0.6166762 ]]";[11 11 11 ... 11 11 11];Counter({11: 3010, 7: 1536, 4: 254, 0: 69, 2: 49, 9: 34, 8: 33, 1: 24, 10: 22, 3: 17, 5: 10, 6: 8});{-1: 0, 1: 5066};1.1601401283866777;;;1.1601401283866777;1.1601401283866777
46;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 10, 'min_dist': 0.5};4;"              0         1         2         3
0     10.614491  7.095160  3.857769  0.544294
1     10.552754  7.209813  3.985424  0.439623
2     10.526026  7.170517  4.004598  0.470699
3     10.528717  6.976793  3.947594  0.728814
4     10.582900  6.835587  3.974880  0.646873
...         ...       ...       ...       ...
5061  -1.130768  8.810912  2.094242  0.719066
5062   9.937672  7.794452 -1.199344 -0.145864
5063   9.931005  7.965826 -1.015148 -0.195900
5064   9.254205  8.347982  0.223121 -0.926589
5065   9.737803  8.126350 -0.800274 -0.208752

[5066 rows x 4 columns]";7;{'min_cluster_size': 6, 'min_samples': 2, 'cluster_selection_epsilon': 1.9166166831105964, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[ 6.78282    -1.2254739   3.0983703   0.98465645]
 [ 0.96690834  7.0109453   2.4719388   0.8941203 ]
 [ 0.88901407  6.0883393   3.2321067  -0.62293243]
 [ 9.849076   12.084732    4.7068157   6.437888  ]
 [10.176577    7.4981394   7.99399     2.9775531 ]
 [ 9.7802925  12.207348    3.0006752   0.55237544]
 [10.679144    8.334018    6.34047    -0.5955874 ]]";[6 6 6 ... 6 6 6];Counter({6: 3098, 2: 1840, 0: 69, 3: 24, 4: 17, 5: 10, 1: 8});{-1: 0, 1: 5066};1.1986462756004121;;;1.1986462756004121;1.1986462756004121
47;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 10, 'min_dist': 0.7};4;"              0         1         2         3
0     11.169982  7.193563  3.706969  0.744906
1     11.105631  7.321841  3.900022  0.591688
2     11.060144  7.259236  3.959692  0.618036
3     11.101990  7.040461  3.932361  0.995858
4     11.233130  6.853855  3.897185  0.964012
...         ...       ...       ...       ...
5061   0.225125  9.368438  2.512069  0.288186
5062   7.473604  6.852155  0.290722  1.040714
5063   7.550490  7.043998  0.361096  0.690031
5064   7.874603  7.637186  1.056868 -0.624784
5065   7.594194  7.452842  0.405043  0.505800

[5066 rows x 4 columns]";4;{'min_cluster_size': 2, 'min_samples': 2, 'cluster_selection_epsilon': 1.2618964163024162, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 6.3857913  -0.57371366  4.67161     2.5629065 ]
 [ 2.4035358   7.579767    3.1003637   0.45094728]
 [ 8.526304   11.827824    4.6718926   2.1516116 ]
 [11.433425    8.387448    6.3074675  -0.8337263 ]]";[3 3 3 ... 3 3 3];Counter({3: 4979, 0: 69, 2: 10, 1: 8});{-1: 0, 1: 5066};0.7636147438706629;;;0.7636147438706629;0.7636147438706629
48;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 15, 'min_dist': 0.1};4;"              0         1         2         3
0     -1.838783 -0.383843  1.676247  4.352232
1     -1.848066 -0.388158  1.677572  4.370109
2     -1.829716 -0.379767  1.670698  4.376360
3     -1.847072 -0.440810  1.766367  4.307425
4     -1.844876 -0.456818  1.778727  4.311967
...         ...       ...       ...       ...
5061  11.213587 -0.176155  0.650226  4.676961
5062  -0.750690  2.456191  4.172190  3.308271
5063  -0.747137  2.449801  4.159343  3.302596
5064  -0.705776  2.349245  2.599779  4.479017
5065  -0.742388  2.439049  4.130054  3.291391

[5066 rows x 4 columns]";21;{'min_cluster_size': 6, 'min_samples': 3, 'cluster_selection_epsilon': 0.579369433175563, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-7.7701432e-01 -1.5751654e+00  9.1514254e+00  4.3475666e+00]
 [ 8.4553289e+00  8.8694315e+00  4.8257983e-01  3.2367275e+00]
 [-1.9594464e+00 -2.0209489e+00  3.4264991e+00 -3.5413921e+00]
 [-1.8098829e+00 -2.6691022e+00 -1.1487913e+00  6.6510420e+00]
 [ 1.2206690e+01  1.2185516e-01 -4.6046882e+00  6.9918150e-01]
 [ 1.2284574e+01 -1.8345015e-02 -2.6192062e+00  1.4386187e+00]
 [-3.1875122e+00 -2.4754646e+00  1.4392682e+00  3.8071079e+00]
 [ 1.2403360e+01  1.2916993e+00 -1.2461993e+00  5.6186604e+00]
 [ 1.1305879e+01 -3.4533045e-01 -1.9577239e+00  5.8044939e+00]
 [ 1.1849747e+01 -4.4927830e-01 -2.3433728e+00  3.5633366e+00]
 [ 1.2900104e+01  2.4367554e+00  1.0874074e+00  3.2078540e+00]
 [-9.8603241e-02  3.0182927e+00  2.5562418e+00  4.7001324e+00]
 [-8.2803744e-01  2.2711086e+00  2.6211944e+00  4.5882621e+00]
 [-9.6200269e-01 -1.1541055e+00  6.4118451e-01  1.0549082e+00]
 [ 1.1047659e+01  1.2665758e+00 -6.5327710e-01  4.1333551e+00]
 [-7.5349587e-01  2.4552810e+00  4.1692123e+00  3.3039949e+00]
 [ 1.3379715e+01 -7.0256852e-03  1.2783960e+00  4.1754837e+00]
 [-1.9229764e+00  6.6024679e-01  2.7329714e+00  1.5783079e+00]
 [-1.9444678e+00 -2.2241135e+00 -1.0839133e+00  4.6014810e+00]
 [ 1.0813469e+01  1.5991011e-01  7.5001949e-01  4.7603488e+00]
 [ 1.2431081e+01 -1.4128144e+00  6.5261507e-01  4.5530310e+00]]";[18 18 18 ... 15 12 15];Counter({18: 2837, 5: 737, 20: 379, 10: 163, 7: 140, 12: 130, 16: 127, 8: 117, 19: 74, 1: 69, 9: 61, 4: 49, 3: 34, 0: 33, 2: 24, 15: 21, 13: 20, 6: 17, 17: 16, 11: 10, 14: 8});{-1: 0, 1: 5066};1.3087434248292527;;;1.3087434248292527;1.3087434248292527
49;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 15, 'min_dist': 0.3};4;"              0         1         2         3
0     -1.648139 -0.172330  2.596130  4.067328
1     -1.658682 -0.159403  2.594282  4.109659
2     -1.612466 -0.154974  2.576855  4.133782
3     -1.635717 -0.306414  2.734450  4.009561
4     -1.618205 -0.344741  2.777648  4.037901
...         ...       ...       ...       ...
5061  10.597589  0.129045  0.629201  5.436221
5062   0.034969  2.976853  4.648994  2.797849
5063   0.082946  2.980478  4.620261  2.797086
5064   0.118938  2.570565  3.774378  3.886815
5065   0.131709  2.889604  4.493542  2.843133

[5066 rows x 4 columns]";9;{'min_cluster_size': 6, 'min_samples': 2, 'cluster_selection_epsilon': 0.9169077359146088, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-2.5721345  -4.587227    6.545762    2.788778  ]
 [ 8.642158    6.006342    1.3712721   4.031831  ]
 [-0.53734297 -2.9161475   3.3146508  -2.611627  ]
 [10.174306    1.8887035  -0.57800937  4.1141667 ]
 [-0.77479434 -2.4330301   0.4070119   5.595351  ]
 [ 8.965616   -1.0764862  -4.310755    5.0176277 ]
 [11.947034    2.4940145   1.0394758   4.3671355 ]
 [-3.4641268  -1.8654277   2.2111244   2.5992022 ]
 [-1.832752   -2.0218756  -0.05637493  4.187556  ]]";[8 8 8 ... 8 8 8];Counter({8: 3035, 6: 1590, 5: 256, 1: 69, 4: 34, 0: 33, 2: 24, 7: 17, 3: 8});{-1: 0, 1: 5066};1.2949588647243537;;;1.2949588647243537;1.2949588647243537
50;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 15, 'min_dist': 0.5};4;"              0         1         2         3
0     -1.140938 -1.332817  3.473728  3.705907
1     -1.073739 -1.322801  3.446078  3.780079
2     -1.151720 -1.313003  3.464246  3.823386
3     -1.175839 -1.479669  3.655315  3.530770
4     -1.165896 -1.547847  3.738892  3.549086
...         ...       ...       ...       ...
5061  10.277960  0.374716  2.339463  5.071305
5062   1.044268  2.872048  4.138974  3.792130
5063   1.173756  2.788543  4.110274  3.811488
5064   1.202576  1.694172  3.926023  4.629057
5065   1.260833  2.488782  4.026941  3.816255

[5066 rows x 4 columns]";6;{'min_cluster_size': 8, 'min_samples': 2, 'cluster_selection_epsilon': 0.7508649830158979, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 8.49954     5.2233396   0.28948718  4.8417726 ]
 [-1.753766   -1.7307546   7.509727    1.3174509 ]
 [ 9.219053    2.8911788   0.29623774  4.778299  ]
 [10.180131    1.9459171   2.1862037   1.483291  ]
 [-1.5537091   0.31724438  4.335318   -3.3911638 ]
 [-2.0601184  -2.9772413   2.9091072   1.5576657 ]]";[5 5 5 ... 5 5 5];Counter({5: 3086, 3: 1846, 0: 69, 1: 33, 4: 24, 2: 8});{-1: 0, 1: 5066};1.316574387748846;;;1.316574387748846;1.316574387748846
51;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 15, 'min_dist': 0.7};4;"             0         1         2         3
0    -0.719833 -0.746685  3.058911  3.891057
1    -0.597514 -0.680180  3.002114  3.998573
2    -0.730698 -0.653030  3.035286  3.987159
3    -0.674945 -0.995023  3.294398  3.766164
4    -0.683870 -1.091257  3.412457  3.807384
...        ...       ...       ...       ...
5061  9.001910 -0.111534  2.252409  4.023162
5062  1.724520  3.568256  3.893000  2.965468
5063  1.907883  3.524314  3.725450  3.082809
5064  1.887620  2.853564  3.112058  4.175716
5065  2.015588  3.183859  3.479036  3.183907

[5066 rows x 4 columns]";2;{'min_cluster_size': 4, 'min_samples': 4, 'cluster_selection_epsilon': 1.3626950770050144, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 8.099584    4.496429    0.93524724  3.4138398 ]
 [-0.4826907  -0.7559672   6.8944945   3.6919167 ]]";[1 1 1 ... 1 1 1];Counter({1: 4997, 0: 69});{-1: 0, 1: 5066};1.1168903808365196;;;1.1168903808365196;1.1168903808365196
52;23;hdbscan;davies_noise;optuna;200;True;standard;umap;{'metric': 'euclidean', 'n_components': 4, 'n_neighbors': 20, 'min_dist': 0.1};4;"              0          1          2          3
0     12.811152  10.262423   8.872864   7.572605
1     12.881517  10.226651   8.906495   7.589857
2     12.845674  10.205741   8.904155   7.573748
3     12.876702  10.339421   8.936478   7.542017
4     12.866814  10.352080   8.918332   7.522599
...         ...        ...        ...        ...
5061  -1.874076   8.833240   8.337895  11.709667
5062  10.192358  10.276411  10.935630   5.328711
5063  10.173268  10.297927  10.938931   5.307779
5064  10.763536   9.397967   9.680067   6.002972
5065  10.190459  10.274052  10.910813   5.331172

[5066 rows x 4 columns]";12;{'min_cluster_size': 2, 'min_samples': 3, 'cluster_selection_epsilon': 1.388531430673843, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[ 4.380678  -1.287783   9.777671   7.109472 ]
 [13.814721  12.593964   8.223099   2.7550974]
 [-0.981436   8.060198   8.74303   10.1325445]
 [-1.8471555  6.9840245  8.386435   9.755978 ]
 [-3.4085848  8.883577  10.297727   9.180216 ]
 [11.937148  11.147454   4.237272   9.9757595]
 [-1.1822158  9.651738   4.809644   7.886305 ]
 [12.079727  14.304083  13.806964   9.469161 ]
 [-2.3772628  9.053716   6.7663746  9.567363 ]
 [-1.2058067 10.529116   6.7630634  7.7083683]
 [14.165585  11.404742   9.882833   8.656405 ]
 [10.168786  10.300617  10.938119   5.3043337]]";[11 11 11 ... 11 11 11];Counter({11: 3035, 9: 1321, 3: 252, 4: 163, 0: 69, 8: 60, 6: 49, 1: 34, 5: 34, 7: 24, 10: 17, 2: 8});{-1: 0, 1: 5066};1.1867181595843082;;;1.1867181595843082;1.1867181595843082
